path,label
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15083.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19957.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01902.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11309.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08595.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14129_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16856.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16159.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08753.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07473.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08886.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03198.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14046.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12753.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17951.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08060.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18353_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17856.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01337.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14777.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11536.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03358.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00885.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08919.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03525.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11541.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15998_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03189.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12467_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03799.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06207.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04391.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03266.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07909.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19581.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10656.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04582.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13149.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07183.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07073.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14238.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19978.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12083_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15462_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09555.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07190.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17124.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01182.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14352.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01877.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10717_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19563.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10548_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16921_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01871.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14999.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14373.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14360.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09594.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07247.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04370.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02594.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15199.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03746.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03333.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03937.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19701.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10537_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12979_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10677_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00434.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01457.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15021.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09003.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00201.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07777.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17437_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00639.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09145.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14116.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07931.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04217.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07133.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13823_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10398_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19709.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08047.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01541.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04282.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12088_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18054.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06364.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09880.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04132.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02651.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13401.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17001_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09118.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08108.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13746_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08250.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10149_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00003.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13543_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18920.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11701_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08795.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13941_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19075.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17450_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18052.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15722_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16797.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08691.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07025.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18120.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16974.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08813.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00354.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05311.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03246.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17154_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00308.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09280.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02487.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17107.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17381_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01817.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19364.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19398.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07845.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10714_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01840.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01716.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19269.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02322.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10600_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18664.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07522.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14858.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16840.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10870.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10567_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08154.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04460.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16578_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18360.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06610.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18963.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03231.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18979_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19158_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07436.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11181_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17625_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01246.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06875.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08200.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12158_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13118_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06848.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01194.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08512.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19839.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03668.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04635.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14981_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10344_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02630.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17929.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08692.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03446.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15378.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08292.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00701.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19093.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02909.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06386.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00464.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05587.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01858.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17525.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12364.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17860.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04933.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11126_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17640.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19098_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09310.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08365.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15108_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15721.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13580.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07251.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19062.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15920.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14882.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03284.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19554.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15440.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07679.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14455_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18787.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06455.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12419_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06663.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18248_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16890_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19935.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09361.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12446.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19647.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19934.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11399.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11707.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12325.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11980_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05201.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06092.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06432.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02425.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09837.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06688.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18898_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03419.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18358_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01231.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04258.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14517.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11449_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12812_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15587_1.jpg,1
